team,rating,matches,recent_matches,recent_points_per_match,recent_goals_for,recent_goals_against,recent_result_weight,weighted_recent_points_per_match,weighted_recent_goals_for,weighted_recent_goals_against,weighted_recent_goal_diff,report_matches,xg_for_2026,xg_against_2026,attempts_for_2026,attempts_against_2026,on_target_for_2026,on_target_against_2026,possession_pct_2026,statsbomb_matches,statsbomb_xg_for,statsbomb_xg_against,statsbomb_shots_for,statsbomb_shots_against,statsbomb_on_target_for,xg_for_2026_shrunk,xg_against_2026_shrunk,statsbomb_xg_for_shrunk,statsbomb_xg_against_shrunk
Argentina,2123.758852262343,1075,12,3.0,3.0833333333333335,0.5833333333333334,21.51088706953032,2.658601358246905,2.4399570372553363,0.5538294514305656,1.8861275858247706,3.0,2.1833333333333336,0.6666666666666666,11.666666666666666,6.0,5.0,1.0,53.46666666666667,6.0,2.6735153450333335,1.2478763603,14.666666666666666,10.166666666666666,6.166666666666667,1.6671428571428573,1.0171428571428571,1.877220862157143,1.2662327258428572
Spain,2122.0569545214316,789,12,2.3333333333333335,2.0,0.4166666666666667,22.219172716593853,2.4014643769161075,2.3718387669562007,0.6478323491327042,1.7240064178234964,3.0,2.1933333333333334,0.15333333333333335,18.333333333333332,4.666666666666667,5.333333333333333,1.3333333333333333,62.0,6.0,1.4996004508666667,0.6609747101666666,18.666666666666668,9.833333333333334,6.333333333333333,1.6714285714285715,0.7971428571428572,1.3741144789428572,1.0147034472142857
France,2095.5512193286663,941,12,2.75,2.6666666666666665,0.6666666666666666,22.09307179364183,2.369674997078602,2.3270315107904342,0.8129047614487371,1.5141267493416968,3.0,1.6566666666666665,0.8466666666666667,16.0,6.666666666666667,7.333333333333333,2.3333333333333335,49.86666666666667,6.0,2.018680707016667,1.332187203,16.833333333333332,9.0,4.833333333333333,1.4414285714285713,1.0942857142857143,1.5965774458642858,1.3023659441428572
England,2038.9362007020034,1096,12,2.4166666666666665,1.8333333333333333,0.6666666666666666,22.28195347805673,2.3340592451606508,2.1037210397244537,0.6401133500844974,1.4636076896399561,3.0,2.24,0.6266666666666666,19.333333333333332,8.333333333333334,6.666666666666667,2.3333333333333335,59.70000000000001,7.0,1.4988530852857143,1.319255839571429,11.571428571428571,11.142857142857142,4.0,1.6914285714285715,1.0,1.3821314398,1.2983193918000002
Brazil,1990.7723910695277,1064,12,1.9166666666666667,2.25,1.1666666666666667,20.277199558399666,1.9106891937922774,2.035133891920774,0.9768258447199388,1.0583080472008353,3.0,2.063333333333333,0.7600000000000001,13.333333333333334,11.666666666666666,6.0,3.6666666666666665,48.93333333333334,4.0,2.3711435895,1.69468645685,13.75,11.75,4.5,1.6157142857142857,1.0571428571428572,1.6437145298333333,1.41822881895
Colombia,1984.1287995164778,643,12,2.0,1.4166666666666667,0.6666666666666666,20.83276528386401,1.9699864322552367,1.7205483325208697,0.7738579571403053,0.9466903753805647,3.0,1.5166666666666666,0.8333333333333334,19.666666666666668,9.333333333333334,6.666666666666667,1.6666666666666667,55.699999999999996,6.0,1.5586429078500001,0.6243214844666667,13.166666666666666,9.833333333333334,4.5,1.3814285714285715,1.0885714285714285,1.3994183890785714,0.9989949219142857
Portugal,1975.1658546776598,700,12,1.8333333333333333,2.0833333333333335,0.8333333333333334,21.012832146711403,2.055255733799553,2.1867400490616946,0.8242915748606368,1.3624484742010579,3.0,1.1899999999999997,0.9433333333333334,12.333333333333334,13.0,4.0,3.6666666666666665,55.46666666666667,5.0,2.94186886354,2.0980376975999997,19.0,12.2,6.4,1.2414285714285713,1.1357142857142857,1.9191803321307692,1.5946298836923076
Morocco,1958.1684869801945,623,12,2.0833333333333335,2.1666666666666665,0.75,31.200539001381056,2.3971007963824933,2.0764154607160488,0.47711174894139197,1.599303711774657,3.0,1.4166666666666667,0.7933333333333333,16.0,9.0,5.333333333333333,2.3333333333333335,53.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.3385714285714285,1.0714285714285714,1.28,1.28
Netherlands,1955.5492642672273,883,12,2.0833333333333335,2.4166666666666665,0.8333333333333334,19.893834885154327,1.9780151101202859,2.4063794172038158,1.006269743110841,1.4001096740929748,3.0,1.5566666666666666,0.8000000000000002,13.333333333333334,11.666666666666666,6.666666666666667,4.666666666666667,55.9,6.0,1.2197474766666667,0.9786938919666667,13.833333333333334,10.833333333333334,3.8333333333333335,1.3985714285714286,1.0742857142857143,1.25417749,1.150868810842857
Mexico,1949.063126121931,1009,12,2.4166666666666665,2.1666666666666665,0.4166666666666667,29.010950504054417,2.0320315291387914,1.648923109565109,0.7514756368469335,0.8974474727181754,3.0,1.406666666666667,0.47,11.666666666666666,8.333333333333334,4.333333333333333,1.6666666666666667,48.13333333333333,3.0,1.4860098433333337,0.6502164416666666,19.333333333333332,10.666666666666666,6.0,1.3342857142857145,0.9328571428571428,1.336184502727273,1.1082408477272727
Belgium,1938.0594881544334,859,12,2.0833333333333335,2.9166666666666665,0.9166666666666666,21.36496844057479,1.9449060001061698,2.523075050247715,0.9500471539417509,1.5730278963059643,3.0,2.18,0.5033333333333333,24.333333333333332,9.0,7.0,2.6666666666666665,51.6,4.0,1.09831761475,0.982081361175,13.25,14.25,5.0,1.6657142857142857,0.9471428571428572,1.2194392049166667,1.1806937870583334
Germany,1925.9059016271767,1035,12,2.5833333333333335,3.0,0.8333333333333334,19.685519861684185,2.0869110281530894,2.4731434534387735,1.1023721461436542,1.3707713072951195,3.0,2.46,0.9866666666666667,17.666666666666668,8.0,7.333333333333333,2.3333333333333335,52.833333333333336,4.0,1.72026673335,1.028917121,18.75,11.0,6.0,1.7857142857142856,1.1542857142857144,1.4267555777833334,1.196305707
Japan,1919.6868371817175,794,12,2.0,1.75,0.9166666666666666,18.601302099093253,2.0769943060269065,2.2424437345737704,0.7220119546841389,1.5204317798896312,3.0,0.9733333333333333,0.4033333333333333,9.0,7.666666666666667,3.0,3.6666666666666665,45.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.1485714285714286,0.9042857142857144,1.28,1.28
Switzerland,1918.1717215205742,891,12,1.6666666666666667,1.75,1.1666666666666667,22.647079530382904,1.7763987333785038,1.8954243043511332,1.0751719167148013,0.8202523876363318,3.0,2.223333333333333,0.81,15.0,8.0,6.0,4.333333333333333,55.1,5.0,1.6967543284000002,1.7193211074,12.4,13.0,5.2,1.6842857142857142,1.0785714285714287,1.4402901263076924,1.4489696566923078
Norway,1913.7247217385616,878,12,1.9166666666666667,2.1666666666666665,1.4166666666666667,20.02956688072209,2.0255440036353445,2.4661187674477083,1.1831166389608043,1.283002128486904,3.0,1.7866666666666668,1.4333333333333333,11.333333333333334,15.0,5.666666666666667,4.666666666666667,46.1,0.0,0.0,0.0,0.0,0.0,0.0,1.4971428571428573,1.3457142857142856,1.28,1.28
Ecuador,1877.001375231633,595,12,1.5,1.0833333333333333,0.75,19.608228729319098,1.594080680817684,1.02619672634885,0.6577430491695856,0.36845367717926436,3.0,1.8033333333333335,1.0833333333333333,15.333333333333334,12.0,6.333333333333333,3.3333333333333335,51.63333333333333,4.0,1.9824483393750003,2.0583650125,13.5,13.5,4.0,1.5042857142857144,1.1957142857142857,1.5141494464583334,1.5394550041666666
Croatia,1868.509141749462,400,12,1.8333333333333333,1.6666666666666667,1.4166666666666667,19.436756555843203,1.8490285708465353,1.8174814449454808,1.203204775234914,0.6142766697105668,3.0,0.7066666666666667,1.5899999999999999,8.0,12.0,3.6666666666666665,4.333333333333333,48.93333333333334,2.0,1.6709174934999997,1.1556271790000001,13.5,13.5,6.0,1.0342857142857143,1.4128571428571428,1.3581834986999999,1.2551254358000001
Italy,1861.0776887795655,893,12,2.3333333333333335,2.1666666666666665,1.0833333333333333,15.438231154979537,2.067069471915986,1.8893698089433544,1.0767504974844277,0.8126193114589267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6181505433333333,1.2664907444,9.333333333333334,14.0,1.6666666666666667,1.28,1.28,1.0994956027272726,1.2763156575636363
Türkiye,1860.6361665931668,646,12,2.3333333333333335,2.3333333333333335,1.0,19.398399965175432,2.0087025586618243,1.9257313905287368,1.308131573187533,0.6175998173412037,3.0,1.8333333333333333,1.0433333333333332,23.333333333333332,11.333333333333334,4.666666666666667,4.333333333333333,57.70000000000001,5.0,1.29297811824,1.6192149050800002,14.4,14.0,4.4,1.5171428571428571,1.1785714285714286,1.2849915839384616,1.4104672711846156
Denmark,1847.1650078919854,874,12,2.0833333333333335,2.5833333333333335,0.9166666666666666,15.443154649659554,1.8527644754908656,1.9690867216175645,0.9821143945289044,0.9869723270886599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9673991494999999,1.172539941675,13.0,10.75,4.0,1.28,1.28,1.1757997165,1.2441799805583333
IR Iran,1844.8333232891102,615,12,1.6666666666666667,1.6666666666666667,0.6666666666666666,17.26620429542204,1.913711225433193,1.8637699211988077,0.7776227673052037,1.0861471538936038,3.0,1.5233333333333334,1.29,12.333333333333334,17.333333333333332,3.3333333333333335,6.0,36.63333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3842857142857143,1.2842857142857143,1.28,1.28
Uruguay,1839.525540029295,973,12,1.5,1.0833333333333333,0.9166666666666666,17.177275506526033,1.3825972995298772,1.1224809000818852,0.8837978167651233,0.23868308331676188,3.0,1.3166666666666667,0.9066666666666667,16.333333333333332,8.333333333333334,4.333333333333333,2.6666666666666665,50.53333333333333,6.0,2.484375147616667,2.04163206925,15.666666666666666,10.5,6.333333333333333,1.2957142857142858,1.12,1.79616077755,1.6064137439642856
Australia,1835.008622141778,585,12,1.25,1.0,1.0,18.87281994722393,1.7235460382822656,1.4656298186361254,0.7936391287823567,0.6719906898537686,3.0,0.6666666666666666,1.1766666666666665,8.666666666666666,15.666666666666666,3.6666666666666665,3.6666666666666665,34.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0171428571428571,1.2357142857142858,1.28,1.28
Algeria,1832.0104993867853,621,12,1.9166666666666667,1.8333333333333333,1.0,25.99221214500252,2.150890680867681,2.1168701172687734,0.8405483314304847,1.2763217858382887,3.0,1.3333333333333333,1.0066666666666666,12.0,9.333333333333334,4.666666666666667,4.333333333333333,57.9,0.0,0.0,0.0,0.0,0.0,0.0,1.302857142857143,1.1628571428571428,1.28,1.28
Senegal,1822.611663266437,642,12,1.5833333333333333,1.8333333333333333,1.4166666666666667,24.349308862491156,1.9605743794818142,2.10179068096428,0.9263450070892546,1.175445673875025,3.0,1.7133333333333336,1.11,16.333333333333332,10.0,5.666666666666667,5.333333333333333,51.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4657142857142857,1.2071428571428573,1.28,1.28
Austria,1814.1550916334556,864,12,1.9166666666666667,2.3333333333333335,1.0833333333333333,18.21882867249173,1.9014491541016132,2.047310790085605,1.072226879797054,0.9750839102885508,3.0,1.2066666666666668,1.5066666666666668,8.666666666666666,11.666666666666666,2.6666666666666665,4.666666666666667,43.56666666666666,4.0,1.52873562875,1.433835201125,12.5,11.5,5.5,1.2485714285714287,1.3771428571428572,1.36291187625,1.331278400375
Nigeria,1808.8897598031483,661,12,2.0833333333333335,2.0,0.8333333333333334,22.145500980370223,1.9665945592973486,1.820507935889036,0.8785789333407272,0.9419290025483085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Paraguay,1799.6957115822715,788,12,1.25,1.1666666666666667,1.25,18.533796846508327,1.345810947765892,1.0192180465117135,1.0563903906067842,-0.037172344095070725,3.0,0.4166666666666667,1.57,7.666666666666667,20.0,1.6666666666666667,5.333333333333333,30.03333333333333,3.0,0.9864450799666667,1.5472217466666665,14.333333333333334,10.0,5.0,0.9100000000000001,1.4042857142857144,1.1999395672636364,1.3528786581818182
Côte d'Ivoire,1799.2942740179956,640,12,2.0833333333333335,1.8333333333333333,0.9166666666666666,21.765018167053526,2.0224381540092042,1.7593333901321526,0.6983547844011255,1.060978605731027,3.0,1.36,1.4966666666666668,10.333333333333334,13.0,3.0,3.3333333333333335,46.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3142857142857143,1.372857142857143,1.28,1.28
Egypt,1795.3712213015274,761,12,1.4166666666666667,1.4166666666666667,1.0,26.153914216177252,1.7267926674980754,1.4367690916205322,0.8548046711481284,0.5819644204724039,3.0,1.25,1.34,16.0,13.0,4.333333333333333,4.0,47.36666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.2671428571428571,1.3057142857142858,1.28,1.28
Russia,1791.9810384577047,749,12,2.0,1.9166666666666667,0.6666666666666666,12.7660763487711,2.0798025425346376,2.170886060047655,0.5923865534657937,1.5784995065818617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Korea Republic,1791.3614906245566,1010,12,1.5833333333333333,1.25,1.25,18.889037851176933,1.8415295799667624,1.6732451604987393,0.9572020314508176,0.7160431290479217,3.0,1.1266666666666667,0.6233333333333334,10.666666666666666,9.333333333333334,3.6666666666666665,4.0,56.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,1.2142857142857144,0.9985714285714287,1.28,1.28
USA,1791.1997727922178,796,12,1.5,2.1666666666666665,2.0,26.153574553676435,1.5756904933867202,1.8671776516682843,1.4841882608575059,0.3829893908107782,3.0,1.7466666666666668,0.8733333333333334,14.666666666666666,7.333333333333333,5.0,1.6666666666666667,54.5,3.0,1.2633197660000002,0.7173315045333334,11.333333333333334,10.333333333333334,4.333333333333333,1.48,1.1057142857142859,1.2754508452727273,1.1265449557818181
Canada,1790.3578198438777,475,12,1.4166666666666667,1.4166666666666667,0.9166666666666666,23.353604422173355,1.5827141292841995,1.497799807292351,0.9133205508091486,0.5844792564832022,3.0,2.3333333333333335,0.8799999999999999,19.666666666666668,5.333333333333333,7.333333333333333,2.3333333333333335,52.9,6.0,2.593469284833333,2.7660698974833333,12.333333333333334,14.0,4.666666666666667,1.7314285714285715,1.1085714285714285,1.8429154077857142,1.9168870989214284
Jersey,1768.7297261148033,235,12,2.5833333333333335,3.0,1.0,2.3651308720686344,1.908853940149436,2.501846072839317,1.3411089646221386,1.1607371082171782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Ukraine,1758.8409505002908,338,12,1.5833333333333333,1.5833333333333333,1.75,15.05225719461022,1.5778589321470002,1.478822337378301,1.4774195079783552,0.0014028293999456326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.9947670916,0.8337248035,13.333333333333334,12.0,4.0,1.28,1.28,1.2022092068,1.1582885827727274
Yugoslavia,1745.5774407558386,483,12,1.6666666666666667,2.25,1.1666666666666667,6.293717476130959e-10,1.5970636210451568,1.7310836726435883,1.1175961403346315,0.6134875323089569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Scotland,1744.622742272661,854,12,1.75,1.8333333333333333,1.1666666666666667,17.855314631237295,1.488301895570465,1.5171840150955478,1.271379285695938,0.24580472939960968,3.0,0.7799999999999999,1.7599999999999998,9.666666666666666,16.0,2.3333333333333335,4.333333333333333,40.86666666666667,2.0,0.47770891100000007,0.9955833550000001,8.0,12.5,1.5,1.0657142857142856,1.4857142857142855,1.1195417822,1.223116671
Venezuela,1740.324310787296,460,12,1.3333333333333333,1.1666666666666667,1.4166666666666667,14.462329089322582,1.2559874304329506,1.1743372694376932,1.3463668035555967,-0.17202953411790348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.515281953175,2.4598992279250003,15.5,14.25,4.5,1.28,1.28,1.6917606510583334,1.6732997426416667
Sweden,1735.6750201215687,1105,12,1.0,1.5,2.1666666666666665,18.58779072892249,1.3977788804499915,1.8158569594941085,1.8014574179220963,0.014399541572011896,3.0,1.3166666666666667,1.2699999999999998,13.333333333333334,8.0,6.666666666666667,4.0,45.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2957142857142858,1.2757142857142856,1.28,1.28
Chile,1735.3754136751472,835,12,1.4166666666666667,1.1666666666666667,1.4166666666666667,14.709976897365058,1.3234752871097484,1.322735364013375,1.4140777705639809,-0.09134240655060588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5365871371666667,1.3869431266666667,7.333333333333333,12.666666666666666,2.6666666666666665,1.28,1.28,1.077251037409091,1.3091663072727273
Congo DR,1733.147512691023,528,12,1.5,1.1666666666666667,0.75,21.70941891057757,1.7050609759222517,1.241204461242133,0.7219082333983561,0.5192962278437767,3.0,1.0233333333333332,0.7566666666666667,11.333333333333334,10.0,2.6666666666666665,3.6666666666666665,37.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.0557142857142858,1.28,1.28
Greece,1722.7974740217683,633,12,1.25,1.6666666666666667,1.4166666666666667,14.200747648654211,1.4379612990911625,1.5175588410502516,1.100523188158739,0.4170356528915128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Serbia,1718.376598997632,348,12,1.3333333333333333,1.0,1.8333333333333333,15.016184933636314,1.3411358306924335,1.1203827994263518,1.5624163655488936,-0.44203356612254197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6783928223333332,0.8875041963333334,8.666666666666666,9.0,2.0,1.28,1.28,1.1159253151818183,1.172955689909091
Poland,1717.2093882849385,892,12,1.75,1.6666666666666667,1.25,15.24969037788076,1.5767895545160833,1.592325758498378,1.3967895221064552,0.19553623639192264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.175447889766667,1.6753071045333334,12.333333333333334,18.333333333333332,4.333333333333333,1.28,1.28,1.251485788118182,1.387811028509091
Guernsey,1714.3269718668294,240,12,1.8333333333333333,2.0833333333333335,0.9166666666666666,0.7249359811438632,1.9300595942940544,1.6376327109922855,0.8282840213102469,0.8093486896820388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Czechoslovakia,1714.3228646909727,520,12,1.5,1.9166666666666667,1.0,1.9489148326649756e-09,1.5903630709815886,1.7487972007400185,0.9953746741931133,0.753422526546905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Panama,1713.0948590766932,542,12,1.25,1.4166666666666667,1.5833333333333333,24.248391960228663,1.4977954486824248,1.4725732435944312,1.361124780807462,0.11144846278696938,3.0,0.7266666666666666,1.1366666666666667,10.666666666666666,10.0,2.3333333333333335,3.3333333333333335,41.93333333333334,4.0,0.805545503075,1.3123889052500002,12.5,10.0,3.75,1.042857142857143,1.2185714285714286,1.1218485010250001,1.2907963017500002
Basque Country,1711.7076410092918,64,12,2.0833333333333335,2.3333333333333335,0.8333333333333334,0.8985947541559678,2.4760869664469047,2.450467895211689,0.2881181217825242,2.1623497734291646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Hungary,1706.8549683252638,1006,12,1.75,1.5833333333333333,1.25,15.017379172514216,1.6544701833933877,1.4037380102340342,1.2872221877517682,0.11651582248226595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1106306666666665,1.254332423,10.333333333333334,12.666666666666666,3.0,1.28,1.28,1.2338083636363637,1.2729997517272726
Uzbekistan,1705.417600162852,357,12,1.0,1.0833333333333333,1.6666666666666667,18.222595864578434,1.4117258281381924,1.2858595685785312,1.3014894840526283,-0.015629915474096964,3.0,0.5700000000000001,1.7666666666666666,6.0,17.0,1.6666666666666667,6.0,34.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9757142857142858,1.4885714285714284,1.28,1.28
Republic of Ireland,1695.593599605853,633,12,1.6666666666666667,1.5,0.8333333333333334,15.084802931767115,1.551108955726035,1.3452866493957332,1.0428643459758826,0.30242230341985055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Peru,1695.1599856310047,714,12,0.5833333333333334,0.6666666666666666,1.5,14.561369342125158,0.9367861034939842,0.8143351842786256,1.344034448652403,-0.5296992643737772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4734456401666667,1.346529638,7.666666666666667,9.333333333333334,3.0,1.28,1.28,1.0600306291363637,1.2981444467272727
Cameroon,1689.9073647718083,616,12,1.6666666666666667,1.0833333333333333,0.6666666666666666,15.648304377377439,1.7157219741834242,1.2769816099850158,0.7378728067875756,0.5391088031974401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Czechia,1689.2448225244077,364,12,1.3333333333333333,1.75,1.4166666666666667,18.90206408972187,1.5511338884817207,1.7511993581063896,1.3673830053393454,0.3838163527670442,3.0,0.8133333333333335,1.7366666666666666,11.333333333333334,14.333333333333334,2.6666666666666665,5.0,37.1,3.0,1.5301805507000001,1.4116590710666668,14.666666666666666,14.0,6.0,1.08,1.4757142857142858,1.3482310592818183,1.3159070193818183
Costa Rica,1688.7473225385602,724,12,0.8333333333333334,1.0833333333333333,1.75,18.431364826985604,1.3415776483263087,1.674629416975253,1.5357219491204814,0.13890746785477173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.15802769733333336,1.9878565110000004,3.0,18.333333333333332,0.6666666666666666,1.28,1.28,0.9740075538181818,1.4730517757272727
Jordan,1683.8106425816752,488,12,1.1666666666666667,1.5,1.8333333333333333,24.25709820369388,1.2588899909522233,1.5130011937474543,1.5455235120412405,-0.032522318293786205,3.0,0.6233333333333334,2.1666666666666665,8.0,13.333333333333334,3.0,5.333333333333333,29.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9985714285714287,1.66,1.28,1.28
Kosovo,1683.6993944448143,104,12,1.9166666666666667,1.9166666666666667,1.25,14.013771236640642,1.7809162724607925,1.6778245942437209,1.150779909173881,0.52704468506984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Wales,1682.2652427439377,726,12,1.25,1.75,1.5,14.450183504208876,1.369791850375337,1.5151719109687747,1.2580497892214955,0.257122121747279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Mali,1682.1364120989506,569,12,1.4166666666666667,1.25,0.8333333333333334,15.197384669246832,1.589713026124333,1.3248574178284371,0.6890570625282675,0.6358003553001698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Isle of Man,1674.5760187977892,58,12,2.0,3.5833333333333335,1.3333333333333333,3.0616848598497635,2.2523325628959836,4.131860297611625,1.3724936453611798,2.7593666522504448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Slovenia,1668.560136990231,317,12,1.1666666666666667,0.9166666666666666,1.25,15.33099655542274,1.3613836369497545,1.0847021776617447,1.1185731048940732,-0.03387092723232841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.437377600075,1.9501172699999998,10.0,16.5,3.0,1.28,1.28,1.332459200025,1.5033724233333332
Saudi Arabia,1668.1741329456993,744,12,1.0,0.9166666666666666,1.4166666666666667,27.009123357660403,1.3600433503456193,1.0576073554184895,1.1302158827890916,-0.07260852737060207,3.0,0.5066666666666667,2.0233333333333334,5.666666666666667,21.333333333333332,2.6666666666666665,6.666666666666667,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485714285714286,1.5985714285714285,1.28,1.28
German DR,1666.3232550205717,298,12,2.1666666666666665,1.9166666666666667,1.1666666666666667,2.362910861681989e-10,1.7318645231521401,1.6229493201474219,1.2572927402268885,0.3656565799205334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Honduras,1661.0014751087467,620,12,1.4166666666666667,1.0,0.75,16.315714033126138,1.417315882580285,1.2689321503684168,1.212370924408671,0.05656122595974599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
South Africa,1659.48803169224,484,12,1.25,0.9166666666666666,1.0833333333333333,22.195494945138584,1.6021753193086223,1.2644532645573865,0.8513612067187571,0.41309205783862935,3.0,0.7766666666666667,1.2933333333333332,11.0,12.666666666666666,3.3333333333333335,3.3333333333333335,42.233333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0642857142857143,1.2857142857142856,1.28,1.28
Slovakia,1655.453426413394,367,12,1.5833333333333333,1.3333333333333333,1.6666666666666667,15.243588250760052,1.6232394200911364,1.4342526708327057,1.3121303067937977,0.1221223640389081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.962458747725,1.547647225875,12.5,13.5,4.0,1.28,1.28,1.1741529159083333,1.3692157419583333
Padania,1654.355832069357,45,12,1.75,2.6666666666666665,0.9166666666666666,0.07572132791193238,1.7289010476651974,2.3894670144017462,0.8801235971766289,1.5093434172251174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
New Zealand,1654.2365791783066,419,12,0.4166666666666667,0.9166666666666666,2.25,16.642122910239266,1.0151798950687645,1.6148721512588027,1.651576616352282,-0.03670446509347929,3.0,0.8266666666666667,2.646666666666667,10.333333333333334,23.666666666666668,5.0,7.0,41.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0857142857142859,1.8657142857142857,1.28,1.28
Iraq,1651.0079466695352,658,12,1.3333333333333333,0.9166666666666666,1.75,22.05770602441873,1.529397166077774,1.0625460622457668,1.3290973802150459,-0.2665513179692791,3.0,0.7033333333333333,2.47,7.0,19.0,0.6666666666666666,7.0,36.56666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.032857142857143,1.79,1.28,1.28
United Arab Emirates,1648.6171828343736,612,12,1.3333333333333333,1.3333333333333333,1.3333333333333333,16.052969021169247,1.438368707756507,1.4245002859983256,1.124311987599728,0.30018829839859745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Cabo Verde,1648.003399759926,239,12,1.0833333333333333,1.4166666666666667,1.4166666666666667,19.156983954097615,1.3914115845795443,1.2797100887557793,1.1431524413876308,0.1365576473681487,3.0,0.68,1.6133333333333333,11.0,17.0,2.3333333333333335,4.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,1.022857142857143,1.4228571428571428,1.28,1.28
Tunisia,1646.307016445057,681,12,1.0,1.0833333333333333,2.0,23.785154934880197,1.4647006801657685,1.3213964925150357,1.3099899515524278,0.011406540962607932,3.0,0.37333333333333335,1.7466666666666668,6.0,14.333333333333334,2.0,6.0,35.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8914285714285715,1.48,1.28,1.28
